City,Item,Column,Old,New
Anaheim,Anaheim Resort District,Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Anaheim_Resort,_Anaheim,_CA,_USA_-_panoramio_(7).jpg"
Anaheim,Anaheim Convention Center,Hood 2 Photo File,,images/hoods/anaheim--anaheim-convention-center.webp
Anaheim,Anaheim Convention Center,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Anaheim_Convention_Center_(33006385903).jpg
Anaheim,Platinum Triangle,Hood 3 Photo File,,images/hoods/anaheim--platinum-triangle.webp
Anaheim,Platinum Triangle,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:ARTIC_Front.JPG
Anchorage,hero,City Photo File,images/cities/anchorage.jpg,images/cities/anchorage.webp
Anchorage,Downtown,Hood 1 Photo File,,images/hoods/anchorage--downtown.webp
Anchorage,Downtown,Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Marriott_Hotel_Anchorage,_AK.jpg"
Anchorage,Midtown,Hood 2 Photo File,,images/hoods/anchorage--midtown.webp
Anchorage,Midtown,Hood 2 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Frontier_building_Anchorage,_AK.jpg"
Anchorage,Spenard,Hood 3 Photo File,,images/hoods/anchorage--spenard.webp
Anchorage,Spenard,Hood 3 Photo Credit,,"https://commons.wikimedia.org/wiki/File:NORTH_FRONT_-_Garden_of_Eatin%27,_2502_McRae_Road,_Anchorage,_Anchorage,_AK_HABS_AK,2-ANCH,7-1.tiff"
Anchorage,South Anchorage,Hood 4 Photo File,,images/hoods/anchorage--south-anchorage.webp
Anchorage,South Anchorage,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:AIH_OldSew.jpg
Andorra la Vella,hero,City Photo File,images/cities/andorra-la-vella.jpg,images/cities/andorra-la-vella.webp
Andorra la Vella,Barri Antic (Centre Històric),Hood 1 Photo File,images/hoods/andorra-la-vella--barri-antic-centre-historic.jpg,images/hoods/andorra-la-vella--barri-antic-centre-historic.webp
Andorra la Vella,Avinguda Meritxell,Hood 2 Photo File,images/hoods/andorra-la-vella--avinguda-meritxell.jpg,images/hoods/andorra-la-vella--avinguda-meritxell.webp
Andorra la Vella,Escaldes-Engordany,Hood 3 Photo File,images/hoods/andorra-la-vella--escaldes-engordany.jpg,images/hoods/andorra-la-vella--escaldes-engordany.webp
Andorra la Vella,Santa Coloma,Hood 4 Photo File,images/hoods/andorra-la-vella--santa-coloma.jpg,images/hoods/andorra-la-vella--santa-coloma.webp
Andorra la Vella,Prat de la Creu,Hood 5 Photo File,,images/hoods/andorra-la-vella--prat-de-la-creu.webp
Andorra la Vella,Prat de la Creu,Hood 5 Photo Credit,,"https://commons.wikimedia.org/wiki/File:080_Casa_de_la_Vall_(Andorra_la_Vella),_portal_exterior_nord_i_torre.JPG"
Angra dos Reis,hero,City Photo File,images/cities/angra-dos-reis.jpg,images/cities/angra-dos-reis.webp
Angra dos Reis,hero,City Photo Credit,https://commons.wikimedia.org/wiki/File:Angra_dos_Reis%2C_Brazil_2018_116.jpg,https://commons.wikimedia.org/wiki/File:Ilha_Grande_Bay.jpg
Angra dos Reis,Centro Histórico,Hood 1 Photo File,,images/hoods/angra-dos-reis--centro-historico.webp
Angra dos Reis,Centro Histórico,Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Usina_nuclear_de_Angra_dos_Reis_(3081691209).jpg
Angra dos Reis,Ilha Grande (Abraão),Hood 2 Photo File,,images/hoods/angra-dos-reis--ilha-grande-abraao.webp
Angra dos Reis,Ilha Grande (Abraão),Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Provet%C3%A1_-_Ilha_Grande.JPG
Angra dos Reis,Praia do Bonfim,Hood 3 Photo File,,images/hoods/angra-dos-reis--praia-do-bonfim.webp
Angra dos Reis,Praia do Bonfim,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Santa_Missa_na_Bas%C3%ADlica_Nossa_Senhora_da_Concei%C3%A7%C3%A3o_da_Praia_antes_da_Caminhada_Penitencial_2024.jpg
Angra dos Reis,Boa Vista / Portogalo,Hood 4 Photo File,,images/hoods/angra-dos-reis--boa-vista-portogalo.webp
Angra dos Reis,Boa Vista / Portogalo,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Boa_Vista-PB_-_pra%C3%A7a_da_cidade.jpg
Angra dos Reis,Praia do Frade,Hood 5 Photo File,,images/hoods/angra-dos-reis--praia-do-frade.webp
Angra dos Reis,Praia do Frade,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Igreja_Nossa_Senhora_do_Ros%C3%A1rio_de_Mambucaba_(3053558811).jpg
Ankara,hero,City Photo File,images/cities/ankara.jpg,images/cities/ankara.webp
Ankara,Ulus (Castle / Old Town),Hood 1 Photo File,,images/hoods/ankara--ulus-castle-old-town.webp
Ankara,Ulus (Castle / Old Town),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ankara_View_from_west_of_Akkale_in_2011_06.jpg
Ankara,Kızılay,Hood 2 Photo File,,images/hoods/ankara--kizilay.webp
Ankara,Kızılay,Hood 2 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Ankara,_Turkey_-_panoramio_(51).jpg"
Ankara,Çankaya,Hood 3 Photo File,,images/hoods/ankara--cankaya.webp
Ankara,Çankaya,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Leman_Cafe_Ankara.JPG
Ankara,Kavaklıdere / Tunalı Hilmi,Hood 4 Photo File,,images/hoods/ankara--kavaklidere-tunali-hilmi.webp
Ankara,Kavaklıdere / Tunalı Hilmi,Hood 4 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Ankara,_kavakl%C4%B1dere_mezzaluna_-_panoramio.jpg"
Ankara,Bahçelievler,Hood 5 Photo File,,images/hoods/ankara--bahcelievler.webp
Ankara,Bahçelievler,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Han_Kitabevi_-_panoramio.jpg
Annecy,hero,City Photo File,images/cities/annecy.jpg,images/cities/annecy.webp
Annecy,hero,City Photo Credit,https://commons.wikimedia.org/wiki/File:Pr%C3%A9fecture_de_Haute-Savoie_%28Annecy%29_%28cropped%29.JPG,https://commons.wikimedia.org/wiki/File:Annecy_old_town_2.jpg
Annecy,Vieille Ville (Old Town),Hood 1 Photo File,,images/hoods/annecy--vieille-ville-old-town.webp
Annecy,Vieille Ville (Old Town),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Annecy_(74)_Palais_de_l%27Isle_116.jpg
Annecy,Lakefront (Bord du Lac),Hood 2 Photo File,,images/hoods/annecy--lakefront-bord-du-lac.webp
Annecy,Lakefront (Bord du Lac),Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bord_du_lac_d%27Annecy_%C3%A0_Veyrier_en_fin_de_journ%C3%A9e_(novembre_2024).JPG
Annecy,Talloires,Hood 3 Photo File,,images/hoods/annecy--talloires.webp
Annecy,Talloires,Hood 3 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Abbaye_de_Talloires,_Lake_Annecy,_France_-_panoramio.jpg"
Anshun,hero,City Photo File,images/cities/anshun.jpg,images/cities/anshun.webp
Anshun,Xixiu (City Center),Hood 1 Photo File,,images/hoods/anshun--xixiu-city-center.webp
Anshun,Xixiu (City Center),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Anshun_Chengqiang_20250814_181831.jpg
Anshun,Hongshan Lake,Hood 2 Photo File,,images/hoods/anshun--hongshan-lake.webp
Anshun,Hongshan Lake,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:South_Lake_Campus_IMG_20141012_161051.jpg
Anshun,Anshun West Railway Station,Hood 4 Photo File,,images/hoods/anshun--anshun-west-railway-station.webp
Anshun,Anshun West Railway Station,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Anshunxi_Railway_Station_20250815_142339.jpg
Antalya,hero,City Photo File,images/cities/antalya.jpg,images/cities/antalya.webp
Antalya,Kaleiçi (Old Town),Hood 1 Photo File,images/hoods/antalya--kaleici-old-town.jpg,images/hoods/antalya--kaleici-old-town.webp
Antalya,Lara,Hood 2 Photo File,images/hoods/antalya--lara.jpg,images/hoods/antalya--lara.webp
Antalya,Konyaaltı,Hood 3 Photo File,images/hoods/antalya--konyaalt.jpg,images/hoods/antalya--konyaalt.webp
Antalya,Muratpaşa,Hood 4 Photo File,images/hoods/antalya--muratpasa.jpg,images/hoods/antalya--muratpasa.webp
Antalya,Belek,Hood 5 Photo File,images/hoods/antalya--belek.jpg,images/hoods/antalya--belek.webp
Antananarivo,hero,City Photo File,images/cities/antananarivo.jpg,images/cities/antananarivo.webp
Antananarivo,Haute-Ville (Upper Town),Hood 1 Photo File,,images/hoods/antananarivo--haute-ville-upper-town.webp
Antananarivo,Haute-Ville (Upper Town),Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Inscription_des_horaires_malgaches_dans_le_chalet_d%E2%80%99Ambohipotsy,_La_Haute_Ville_d%E2%80%99Antananarivo..jpg"
Antananarivo,Isoraka,Hood 2 Photo File,,images/hoods/antananarivo--isoraka.webp
Antananarivo,Isoraka,Hood 2 Photo Credit,,https://www.flickr.com/photos/33037982@N04/3443271146/
Antananarivo,Analakely,Hood 3 Photo File,,images/hoods/antananarivo--analakely.webp
Antananarivo,Analakely,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ex_Batiment_ECOVMA_04.jpg
Antananarivo,Ivandry,Hood 4 Photo File,,images/hoods/antananarivo--ivandry.webp
Antananarivo,Ivandry,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Ipomoea_Carnea_%C3%A0_Ivandry.jpg
Antananarivo,Ankorondrano / Andraharo,Hood 5 Photo File,,images/hoods/antananarivo--ankorondrano-andraharo.webp
Antananarivo,Ankorondrano / Andraharo,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Orange_team_(5718555831).jpg
Antsiranana,hero,City Photo File,images/cities/antsiranana.jpg,images/cities/antsiranana.webp
Antsiranana,Rue Colbert (Ville Haute),Hood 2 Photo File,,images/hoods/antsiranana--rue-colbert-ville-haute.webp
Antsiranana,Rue Colbert (Ville Haute),Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Plaque_Rue_Colbert_-_Colombes_(FR92)_-_2024-04-01_-_2.jpg
Antsiranana,Tanambao,Hood 3 Photo File,,images/hoods/antsiranana--tanambao.webp
Antsiranana,Tanambao,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Bureau_fokontany_Tanambao_Nord.jpg
Antsiranana,SCAMA,Hood 5 Photo File,,images/hoods/antsiranana--scama.webp
Antsiranana,SCAMA,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Jardin_de_Paul_VI_Scama.jpg
Antwerp,hero,City Photo File,images/cities/antwerp.jpg,images/cities/antwerp.webp
Antwerp,Historisch Centrum,Hood 1 Photo File,,images/hoods/antwerp--historisch-centrum.webp
Antwerp,Historisch Centrum,Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Historisch_centrum,_2000_Antwerpen,_Belgium_-_panoramio_(13).jpg"
Antwerp,Het Zuid,Hood 2 Photo File,,images/hoods/antwerp--het-zuid.webp
Antwerp,Het Zuid,Hood 2 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Lier_Koningshooikt_Donderheide_3,_fort_van_Koningshooikt._-_382930_-_onroerenderfgoed.jpg"
Antwerp,Het Eilandje,Hood 3 Photo File,,images/hoods/antwerp--het-eilandje.webp
Antwerp,Het Eilandje,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Daisy_Boman_-_De_Antwerpse_Fluisteraar_-_2015_-_Eilandje_Antwerpen_02.jpg
Antwerp,Sint-Andries,Hood 4 Photo File,,images/hoods/antwerp--sint-andries.webp
Antwerp,Sint-Andries,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Murals_Behind_Open_Windows_-_panoramio.jpg
Antwerp,Stationsbuurt,Hood 5 Photo File,,images/hoods/antwerp--stationsbuurt.webp
Antwerp,Stationsbuurt,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:HUA-168032-Afbeelding_van_het_plaatsen_van_een_goederenwagen_type_Hbis_van_de_N.S._op_een_oplegger_van_een_vrachtauto_(%22rolwagenvervoer%22_of_%22strassenroller%22)_van_de_firma_Stoof_te_Breda.jpg
Aomori,hero,City Photo File,images/cities/aomori.jpg,images/cities/aomori.webp
Aomori,hero,City Photo Credit,https://commons.wikimedia.org/wiki/File:Aomori_Montage.jpg,https://commons.wikimedia.org/wiki/File:Sceanery_of_the_Aomori_Waterfront_20200621.jpg
Aomori,Shinmachi (Downtown),Hood 1 Photo File,,images/hoods/aomori--shinmachi-downtown.webp
Aomori,Shinmachi (Downtown),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Shinmachi_street_and_Aomori_Station.jpg
Aomori,Aomori Bay Waterfront (Yasukata),Hood 2 Photo File,,images/hoods/aomori--aomori-bay-waterfront-yasukata.webp
Aomori,Aomori Bay Waterfront (Yasukata),Hood 2 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Aomori_bay_bridge_,_%E9%9D%92%E6%A3%AE%E3%83%99%E3%82%A4%E3%83%96%E3%83%AA%E3%83%83%E3%82%B8_-_panoramio.jpg"
Aomori,Furukawa,Hood 3 Photo File,,images/hoods/aomori--furukawa.webp
Aomori,Furukawa,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Jin_Hyek_Oh_and_Takaharu_Furukawa_(7745228612).jpg
Aomori,Honmachi,Hood 4 Photo File,,images/hoods/aomori--honmachi.webp
Aomori,Honmachi,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Fudodori_shopping_street_honmachi_shibuya-2.JPG
Apia,hero,City Photo File,images/cities/apia.jpg,images/cities/apia.webp
Apia,Central Apia (CBD & Beach Road),Hood 1 Photo File,,images/hoods/apia--central-apia-cbd-beach-road.webp
Apia,Central Apia (CBD & Beach Road),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Children_playing_in_the_Sea_by_the_Apia_seawall_-_panoramio.jpg
Apia,Vailima & South Apia,Hood 5 Photo File,,images/hoods/apia--vailima-south-apia.webp
Apia,Vailima & South Apia,Hood 5 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Samoan_Islands._Apia._Vailima_(residence_of_R.L._Stevenson),_1903,_PH-NEG-2603_001.jpg"
Aqaba,hero,City Photo File,images/cities/aqaba.jpg,images/cities/aqaba.webp
Aqaba,hero,City Photo Credit,https://commons.wikimedia.org/wiki/File:AQABA_2.png,https://commons.wikimedia.org/wiki/File:Aqaba.jpg
Aqaba,Coral Coast (Dive Strip),Hood 3 Photo File,,images/hoods/aqaba--coral-coast-dive-strip.webp
Aqaba,Coral Coast (Dive Strip),Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:IHM_%D7%90%D7%99_%D7%94%D7%90%D7%9C%D7%9E%D7%95%D7%92%D7%99%D7%9D_1.jpeg
Aqaba,Tala Bay,Hood 4 Photo File,,images/hoods/aqaba--tala-bay.webp
Aqaba,Tala Bay,Hood 4 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Tala_Bay,_Aqaba,_Jordan_-_panoramio.jpg"
Aqaba,Ayla Oasis,Hood 5 Photo File,,images/hoods/aqaba--ayla-oasis.webp
Aqaba,Ayla Oasis,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Mama_Gaia_restaurant_located_in_Mama_Gaia_beach_club.jpg
Arequipa,hero,City Photo File,images/cities/arequipa.jpg,images/cities/arequipa.webp
Arequipa,Centro Histórico (Plaza de Armas),Hood 1 Photo File,,images/hoods/arequipa--centro-historico-plaza-de-armas.webp
Arequipa,Centro Histórico (Plaza de Armas),Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arequipa_Jesuit_Church_(_2011)_(2).jpg
Arequipa,San Lázaro,Hood 2 Photo File,,images/hoods/arequipa--san-lazaro.webp
Arequipa,San Lázaro,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Iglesia_de_San_L%C3%A1zaro.jpg
Arequipa,Yanahuara,Hood 3 Photo File,,images/hoods/arequipa--yanahuara.webp
Arequipa,Yanahuara,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Arequipa_P%C3%A9ruvienne_d%27Alto_Selva_Alegre.jpg
Arequipa,Cayma,Hood 5 Photo File,,images/hoods/arequipa--cayma.webp
Arequipa,Cayma,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Iglesia_de_Cayma.jpg
Arusha,hero,City Photo File,images/cities/arusha.jpg,images/cities/arusha.webp
Arusha,Njiro,Hood 2 Photo File,,images/hoods/arusha--njiro.webp
Arusha,Njiro,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:A_valley_with_a_river_at_Njiro_Arusha.jpg
Arusha,Kijenge / Themi,Hood 3 Photo File,,images/hoods/arusha--kijenge-themi.webp
Arusha,Kijenge / Themi,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Kvarnen_Furusund.jpg
Arusha,Sakina,Hood 4 Photo File,,images/hoods/arusha--sakina.webp
Arusha,Sakina,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:WikiAru44.jpg
Arusha,Usa River,Hood 5 Photo File,,images/hoods/arusha--usa-river.webp
Arusha,Usa River,Hood 5 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Bridge_at_Ngaresero,Usa_River,_Meru_District.jpg"
Ashgabat,hero,City Photo File,images/cities/ashgabat.jpg,images/cities/ashgabat.webp
Ashgabat,Berzengi,Hood 1 Photo File,,images/hoods/ashgabat--berzengi.webp
Ashgabat,Berzengi,Hood 1 Photo Credit,,https://commons.wikimedia.org/wiki/File:Berzengi_Construction.jpg
Ashgabat,City Center (Turkmenbashy Avenue),Hood 2 Photo File,,images/hoods/ashgabat--city-center-turkmenbashy-avenue.webp
Ashgabat,City Center (Turkmenbashy Avenue),Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:56Y1337.jpg
Ashgabat,Ashgabat Stadium / Sports District,Hood 3 Photo File,,images/hoods/ashgabat--ashgabat-stadium-sports-district.webp
Ashgabat,Ashgabat Stadium / Sports District,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Rustam_Minnikhanov_in_Turkmenistan_(2017-09-17)_22.jpg
Asmara,hero,City Photo File,images/cities/asmara.jpg,images/cities/asmara.webp
Asmara,Harnet Avenue (City Center),Hood 1 Photo File,,images/hoods/asmara--harnet-avenue-city-center.webp
Asmara,Harnet Avenue (City Center),Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Asmara,_cattedrale_cattolica,_campanile_01.JPG"
Astana,hero,City Photo File,images/cities/astana.jpg,images/cities/astana.webp
Astana,Yesil District (Left Bank),Hood 1 Photo File,,images/hoods/astana--yesil-district-left-bank.webp
Astana,Yesil District (Left Bank),Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Yesil_District,_Astana_010000,_Kazakhstan_-_panoramio_(4).jpg"
Astana,Saryarka District,Hood 2 Photo File,,images/hoods/astana--saryarka-district.webp
Astana,Saryarka District,Hood 2 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Saryarka_District,_Astana_(P1190728).jpg"
Astana,Almaty District,Hood 3 Photo File,,images/hoods/astana--almaty-district.webp
Astana,Almaty District,Hood 3 Photo Credit,,"https://commons.wikimedia.org/wiki/File:%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B,_%D0%BC%D1%83%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B9_%D0%B1%D0%B0%D0%BA_%D0%BD%D0%B0_%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D0%B8_%D0%90%D1%81%D1%82%D0%B0%D0%BD%D0%B0.jpg"
Asunción,hero,City Photo File,images/cities/asunci-n.jpg,images/cities/asunci-n.webp
Asunción,Centro (Historic Downtown),Hood 1 Photo File,,images/hoods/asuncion--centro-historic-downtown.webp
Asunción,Centro (Historic Downtown),Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Puerta_del_Sol,_Iglesia_de_Nuestra_Se%C3%B1ora_de_la_Asunci%C3%B3n_(Aroche).jpg"
Asunción,Villa Morra,Hood 2 Photo File,,images/hoods/asuncion--villa-morra.webp
Asunción,Villa Morra,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Hotel_Villa_Morra_Suites-2.jpg
Asunción,Recoleta,Hood 3 Photo File,,images/hoods/asuncion--recoleta.webp
Asunción,Recoleta,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Recoleta_cemetery_(17).jpg
Asunción,Carmelitas,Hood 4 Photo File,,images/hoods/asuncion--carmelitas.webp
Asunción,Carmelitas,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Oratorio_de_Chiquitunga_135612.jpg
Aswan,hero,City Photo File,images/cities/aswan.jpg,images/cities/aswan.webp
Aswan,Sharia As-Souq,Hood 2 Photo File,,images/hoods/aswan--sharia-as-souq.webp
Aswan,Sharia As-Souq,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:Objects_sold_at_Sharia_el_Souk_(14284065219).jpg
Aswan,Elephantine Island,Hood 3 Photo File,,images/hoods/aswan--elephantine-island.webp
Aswan,Elephantine Island,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Assuan_Oberoi_03.JPG
Aswan,Gharb Seheil (West Bank Nubian Village),Hood 4 Photo File,,images/hoods/aswan--gharb-seheil-west-bank-nubian-village.webp
Aswan,Gharb Seheil (West Bank Nubian Village),Hood 4 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Delcious_Egyptian_breakfast_at_nubian_village_Gharb_Soheil,_Arti_ka_Hotel_%26_Restaurant,_Aswan_at_7_September_2021.jpg"
Athens,hero,City Photo File,images/cities/athens.jpg,images/cities/athens.webp
Athens,Plaka,Hood 1 Photo File,images/hoods/athens--plaka.jpg,images/hoods/athens--plaka.webp
Athens,Monastiraki,Hood 2 Photo File,images/hoods/athens--monastiraki.jpg,images/hoods/athens--monastiraki.webp
Athens,Kolonaki,Hood 3 Photo File,images/hoods/athens--kolonaki.jpg,images/hoods/athens--kolonaki.webp
Athens,Psyrri,Hood 4 Photo File,images/hoods/athens--psyrri.jpg,images/hoods/athens--psyrri.webp
Athens,Koukaki,Hood 5 Photo File,images/hoods/athens--koukaki.jpg,images/hoods/athens--koukaki.webp
Atlanta,hero,City Photo File,images/cities/atlanta.jpg,images/cities/atlanta.webp
Atlanta,Downtown,Hood 1 Photo File,,images/hoods/atlanta--downtown.webp
Atlanta,Downtown,Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:75_Ted_Turner_Drive_Building,_Atlanta,_GA_(33598206688).jpg"
Atlanta,Midtown,Hood 2 Photo File,,images/hoods/atlanta--midtown.webp
Atlanta,Midtown,Hood 2 Photo Credit,,https://commons.wikimedia.org/wiki/File:View_of_the_midtown_Atlanta_skyline_looking_out_over_Piedmont_Park%27s_Lake_Clara_Meer.jpg
Atlanta,Buckhead,Hood 3 Photo File,,images/hoods/atlanta--buckhead.webp
Atlanta,Buckhead,Hood 3 Photo Credit,,https://commons.wikimedia.org/wiki/File:Johnsontown_Plaque.jpg
Atlanta,Old Fourth Ward,Hood 4 Photo File,,images/hoods/atlanta--old-fourth-ward.webp
Atlanta,Old Fourth Ward,Hood 4 Photo Credit,,https://commons.wikimedia.org/wiki/File:Beltline_eastside_trail_construction_may_2102_2_o4w_atlanta.JPG
Atlanta,Virginia-Highland,Hood 5 Photo File,,images/hoods/atlanta--virginia-highland.webp
Atlanta,Virginia-Highland,Hood 5 Photo Credit,,https://commons.wikimedia.org/wiki/File:Lanier_Boulevard_Parkway.JPG
Auckland,hero,City Photo File,images/cities/auckland.jpg,images/cities/auckland.webp
Auckland,City Centre / CBD,Hood 1 Photo File,,images/hoods/auckland--city-centre-cbd.webp
Auckland,City Centre / CBD,Hood 1 Photo Credit,,"https://commons.wikimedia.org/wiki/File:Countdown,_Central_Auckland.jpg"
Auckland,Viaduct Harbour & Wynyard Quarter,Hood 2 Photo File,,images/hoods/auckland--viaduct-harbour-wynyard-quarter.webp
